7,Stream_1,ats,ES_1,ES_498,987,1000,13432
0,Stream_2,ats,ES_1,ES_842,952,1000,2823
4,Stream_3,ats,ES_1,ES_218,724,2000,17394
1,Stream_4,ats,ES_1,ES_1987,815,500,19851
2,Stream_5,ats,ES_2,ES_579,852,500,3823
5,Stream_6,ats,ES_2,ES_332,740,500,13336
2,Stream_7,ats,ES_2,ES_1412,844,1000,12163
0,Stream_8,ats,ES_2,ES_735,871,2000,6913
0,Stream_9,ats,ES_3,ES_1854,664,2000,12439
3,Stream_10,ats,ES_3,ES_1833,969,500,12794
1,Stream_11,ats,ES_3,ES_300,618,500,6261
3,Stream_12,ats,ES_3,ES_1064,983,2000,2400
0,Stream_13,ats,ES_4,ES_1691,920,2000,13576
0,Stream_14,ats,ES_4,ES_914,564,500,14337
0,Stream_15,ats,ES_4,ES_679,699,2000,11323
1,Stream_16,ats,ES_4,ES_1563,798,1000,17503
1,Stream_17,ats,ES_5,ES_1351,624,500,3169
5,Stream_18,ats,ES_5,ES_924,714,1000,10777
0,Stream_19,ats,ES_5,ES_658,848,2000,18454
5,Stream_20,ats,ES_5,ES_356,908,500,15945
4,Stream_21,ats,ES_6,ES_771,992,500,8362
3,Stream_22,ats,ES_6,ES_85,960,1000,14558
0,Stream_23,ats,ES_6,ES_1057,933,1000,19802
4,Stream_24,ats,ES_6,ES_378,888,500,15304
0,Stream_25,ats,ES_7,ES_1897,740,2000,19098
1,Stream_26,ats,ES_7,ES_1300,791,1000,11116
5,Stream_27,ats,ES_7,ES_937,766,500,6561
2,Stream_28,ats,ES_7,ES_1157,644,1000,2669
3,Stream_29,ats,ES_8,ES_776,620,2000,6099
7,Stream_30,ats,ES_8,ES_1462,746,1000,3141
4,Stream_31,ats,ES_8,ES_1426,754,1000,13659
2,Stream_32,ats,ES_8,ES_1421,633,500,10204
3,Stream_33,ats,ES_9,ES_439,575,500,14352
3,Stream_34,ats,ES_9,ES_1024,775,500,3984
5,Stream_35,ats,ES_9,ES_660,914,1000,17569
3,Stream_36,ats,ES_9,ES_328,997,1000,12401
4,Stream_37,ats,ES_10,ES_513,594,2000,17721
3,Stream_38,ats,ES_10,ES_1565,522,500,3339
4,Stream_39,ats,ES_10,ES_1681,793,500,14064
7,Stream_40,ats,ES_10,ES_1955,767,500,15815
3,Stream_41,ats,ES_11,ES_1859,544,2000,5074
0,Stream_42,ats,ES_11,ES_825,960,2000,10178
1,Stream_43,ats,ES_11,ES_578,559,2000,16213
0,Stream_44,ats,ES_11,ES_1185,702,1000,14994
5,Stream_45,ats,ES_12,ES_1202,802,500,16402
0,Stream_46,ats,ES_12,ES_1427,929,1000,13247
3,Stream_47,ats,ES_12,ES_1100,974,500,5383
4,Stream_48,ats,ES_12,ES_1294,829,500,16879
2,Stream_49,ats,ES_13,ES_138,954,1000,12831
6,Stream_50,ats,ES_13,ES_1047,912,500,7592
2,Stream_51,ats,ES_13,ES_1492,760,500,5293
3,Stream_52,ats,ES_13,ES_1232,721,1000,9779
6,Stream_53,ats,ES_14,ES_1334,819,500,7054
3,Stream_54,ats,ES_14,ES_724,631,1000,12932
6,Stream_55,ats,ES_14,ES_493,563,2000,13903
1,Stream_56,ats,ES_14,ES_378,840,1000,18526
1,Stream_57,ats,ES_15,ES_817,951,500,14097
3,Stream_58,ats,ES_15,ES_84,996,500,16827
7,Stream_59,ats,ES_15,ES_158,530,1000,13150
5,Stream_60,ats,ES_15,ES_1530,535,2000,8254
7,Stream_61,ats,ES_16,ES_1519,752,1000,14145
4,Stream_62,ats,ES_16,ES_1934,517,2000,19687
1,Stream_63,ats,ES_16,ES_903,960,500,10748
5,Stream_64,ats,ES_16,ES_1448,639,2000,3528
2,Stream_65,ats,ES_17,ES_1585,515,2000,11518
6,Stream_66,ats,ES_17,ES_706,952,1000,11406
1,Stream_67,ats,ES_17,ES_1133,696,1000,9494
1,Stream_68,ats,ES_17,ES_205,516,1000,13477
5,Stream_69,ats,ES_18,ES_1436,662,2000,4555
1,Stream_70,ats,ES_18,ES_628,959,2000,13578
5,Stream_71,ats,ES_18,ES_33,591,1000,17072
3,Stream_72,ats,ES_18,ES_416,582,2000,19717
1,Stream_73,ats,ES_19,ES_1739,784,2000,10348
0,Stream_74,ats,ES_19,ES_1220,869,1000,3242
1,Stream_75,ats,ES_19,ES_1847,849,500,8018
6,Stream_76,ats,ES_19,ES_613,813,2000,8400
4,Stream_77,ats,ES_20,ES_288,744,500,19251
3,Stream_78,ats,ES_20,ES_1320,692,1000,17158
3,Stream_79,ats,ES_20,ES_164,747,2000,9257
4,Stream_80,ats,ES_20,ES_2023,786,2000,5874
3,Stream_81,ats,ES_21,ES_178,531,500,10818
0,Stream_82,ats,ES_21,ES_1749,891,500,2955
4,Stream_83,ats,ES_21,ES_657,944,1000,3277
2,Stream_84,ats,ES_21,ES_1356,591,500,4479
7,Stream_85,ats,ES_22,ES_26,869,500,1344
4,Stream_86,ats,ES_22,ES_1800,522,1000,17702
5,Stream_87,ats,ES_22,ES_1473,901,1000,12654
6,Stream_88,ats,ES_22,ES_596,737,1000,11860
0,Stream_89,ats,ES_23,ES_1507,516,1000,2127
2,Stream_90,ats,ES_23,ES_163,569,2000,17900
4,Stream_91,ats,ES_23,ES_1516,505,500,9948
4,Stream_92,ats,ES_23,ES_1918,521,500,11225
1,Stream_93,ats,ES_24,ES_749,940,2000,19320
4,Stream_94,ats,ES_24,ES_40,557,1000,12552
2,Stream_95,ats,ES_24,ES_1140,513,2000,6535
3,Stream_96,ats,ES_24,ES_1065,893,1000,3943
6,Stream_97,ats,ES_25,ES_185,850,2000,5557
6,Stream_98,ats,ES_25,ES_1293,517,500,2696
7,Stream_99,ats,ES_25,ES_1605,833,1000,14979
5,Stream_100,ats,ES_25,ES_54,967,2000,8128
7,Stream_101,ats,ES_26,ES_1993,629,2000,12683
5,Stream_102,ats,ES_26,ES_2040,794,2000,19467
6,Stream_103,ats,ES_26,ES_1938,677,2000,2233
6,Stream_104,ats,ES_26,ES_1178,788,2000,13904
4,Stream_105,ats,ES_27,ES_2008,852,2000,10793
4,Stream_106,ats,ES_27,ES_399,783,1000,17468
4,Stream_107,ats,ES_27,ES_1541,517,500,4217
0,Stream_108,ats,ES_27,ES_358,647,2000,11132
2,Stream_109,ats,ES_28,ES_631,540,2000,3875
2,Stream_110,ats,ES_28,ES_493,939,500,5443
7,Stream_111,ats,ES_28,ES_843,619,500,13367
7,Stream_112,ats,ES_28,ES_1593,719,500,13118
6,Stream_113,ats,ES_29,ES_644,960,500,17809
2,Stream_114,ats,ES_29,ES_129,887,1000,7990
5,Stream_115,ats,ES_29,ES_1131,867,1000,15940
2,Stream_116,ats,ES_29,ES_567,565,1000,1518
3,Stream_117,ats,ES_30,ES_444,632,2000,1412
6,Stream_118,ats,ES_30,ES_1852,676,2000,18588
6,Stream_119,ats,ES_30,ES_34,988,1000,13119
5,Stream_120,ats,ES_30,ES_599,963,500,14019
1,Stream_121,ats,ES_31,ES_728,804,1000,5472
2,Stream_122,ats,ES_31,ES_1220,753,2000,5714
2,Stream_123,ats,ES_31,ES_530,573,2000,16606
7,Stream_124,ats,ES_31,ES_1771,717,1000,14939
3,Stream_125,ats,ES_32,ES_1608,884,1000,3692
0,Stream_126,ats,ES_32,ES_818,661,2000,2078
5,Stream_127,ats,ES_32,ES_976,963,2000,8881
2,Stream_128,ats,ES_32,ES_1312,758,500,16737
4,Stream_129,ats,ES_33,ES_1417,577,2000,18190
0,Stream_130,ats,ES_33,ES_54,987,500,19970
4,Stream_131,ats,ES_33,ES_311,834,500,14847
1,Stream_132,ats,ES_33,ES_1458,696,1000,8710
1,Stream_133,ats,ES_34,ES_1848,865,2000,15024
4,Stream_134,ats,ES_34,ES_364,787,1000,8710
6,Stream_135,ats,ES_34,ES_464,974,1000,6681
1,Stream_136,ats,ES_34,ES_1540,620,1000,14147
3,Stream_137,ats,ES_35,ES_1569,568,500,15763
6,Stream_138,ats,ES_35,ES_1437,765,500,16758
6,Stream_139,ats,ES_35,ES_1238,797,1000,8224
1,Stream_140,ats,ES_35,ES_1537,755,2000,7114
6,Stream_141,ats,ES_36,ES_681,809,1000,15969
3,Stream_142,ats,ES_36,ES_220,913,500,7416
6,Stream_143,ats,ES_36,ES_1399,866,1000,1084
4,Stream_144,ats,ES_36,ES_807,531,500,16466
5,Stream_145,ats,ES_37,ES_815,611,500,16217
1,Stream_146,ats,ES_37,ES_1059,647,1000,4767
7,Stream_147,ats,ES_37,ES_256,971,500,10129
4,Stream_148,ats,ES_37,ES_977,946,2000,12545
1,Stream_149,ats,ES_38,ES_1045,795,500,2622
3,Stream_150,ats,ES_38,ES_1585,726,1000,10113
0,Stream_151,ats,ES_38,ES_633,984,1000,5995
4,Stream_152,ats,ES_38,ES_1708,555,2000,16284
0,Stream_153,ats,ES_39,ES_86,770,2000,9771
1,Stream_154,ats,ES_39,ES_558,500,500,1219
3,Stream_155,ats,ES_39,ES_1714,621,1000,14920
2,Stream_156,ats,ES_39,ES_862,845,1000,10636
4,Stream_157,ats,ES_40,ES_1233,589,1000,12221
0,Stream_158,ats,ES_40,ES_1194,635,500,1231
3,Stream_159,ats,ES_40,ES_623,538,500,17260
3,Stream_160,ats,ES_40,ES_788,822,1000,3372
1,Stream_161,ats,ES_41,ES_587,714,2000,16475
4,Stream_162,ats,ES_41,ES_962,940,2000,2831
2,Stream_163,ats,ES_41,ES_91,746,1000,8549
7,Stream_164,ats,ES_41,ES_1820,842,2000,2745
7,Stream_165,ats,ES_42,ES_1118,525,500,6760
1,Stream_166,ats,ES_42,ES_1774,948,2000,15948
4,Stream_167,ats,ES_42,ES_119,960,500,8939
4,Stream_168,ats,ES_42,ES_1466,713,1000,6901
1,Stream_169,ats,ES_43,ES_1231,779,2000,10765
