5,Stream_1,ats,ES_1,ES_1232,641,500,15054
1,Stream_2,ats,ES_1,ES_1255,963,2000,2760
6,Stream_3,ats,ES_2,ES_1267,692,2000,19497
7,Stream_4,ats,ES_2,ES_25,776,500,8862
5,Stream_5,ats,ES_3,ES_1576,625,2000,2704
2,Stream_6,ats,ES_3,ES_662,917,500,9658
0,Stream_7,ats,ES_4,ES_1566,752,1000,3076
1,Stream_8,ats,ES_4,ES_1525,511,1000,8839
0,Stream_9,ats,ES_5,ES_1317,586,2000,7189
2,Stream_10,ats,ES_5,ES_792,765,500,12760
7,Stream_11,ats,ES_6,ES_822,804,1000,19666
6,Stream_12,ats,ES_6,ES_479,865,1000,14446
5,Stream_13,ats,ES_7,ES_1194,838,1000,11106
7,Stream_14,ats,ES_7,ES_304,569,500,12152
0,Stream_15,ats,ES_8,ES_222,689,2000,1214
6,Stream_16,ats,ES_8,ES_129,691,500,11604
5,Stream_17,ats,ES_9,ES_144,991,500,6941
2,Stream_18,ats,ES_9,ES_189,775,500,13156
2,Stream_19,ats,ES_10,ES_1230,964,2000,1484
3,Stream_20,ats,ES_10,ES_820,662,500,4954
1,Stream_21,ats,ES_11,ES_1609,820,1000,8461
0,Stream_22,ats,ES_11,ES_1835,720,2000,11151
0,Stream_23,ats,ES_12,ES_402,682,2000,5414
0,Stream_24,ats,ES_12,ES_590,640,1000,2722
5,Stream_25,ats,ES_13,ES_1236,868,1000,19853
7,Stream_26,ats,ES_13,ES_1645,809,1000,19665
1,Stream_27,ats,ES_14,ES_760,536,2000,5304
6,Stream_28,ats,ES_14,ES_1797,600,2000,17095
6,Stream_29,ats,ES_15,ES_1625,523,500,5131
2,Stream_30,ats,ES_15,ES_1699,552,2000,16544
5,Stream_31,ats,ES_16,ES_1115,531,1000,19897
5,Stream_32,ats,ES_16,ES_495,877,1000,7950
5,Stream_33,ats,ES_17,ES_336,885,1000,16316
0,Stream_34,ats,ES_17,ES_561,692,500,4797
3,Stream_35,ats,ES_18,ES_1882,650,1000,14521
6,Stream_36,ats,ES_18,ES_1425,864,1000,13842
3,Stream_37,ats,ES_19,ES_1937,933,500,2639
0,Stream_38,ats,ES_19,ES_332,772,1000,12654
0,Stream_39,ats,ES_20,ES_908,644,500,1321
7,Stream_40,ats,ES_20,ES_845,964,500,14167
6,Stream_41,ats,ES_21,ES_230,814,1000,1586
0,Stream_42,ats,ES_21,ES_282,936,500,3316
5,Stream_43,ats,ES_22,ES_919,756,2000,3472
2,Stream_44,ats,ES_22,ES_1563,739,1000,1004
2,Stream_45,ats,ES_23,ES_133,642,2000,5128
5,Stream_46,ats,ES_23,ES_268,653,1000,17903
6,Stream_47,ats,ES_24,ES_2039,587,1000,5766
3,Stream_48,ats,ES_24,ES_1890,909,500,7611
2,Stream_49,ats,ES_25,ES_1312,648,500,19025
2,Stream_50,ats,ES_25,ES_509,543,1000,14464
4,Stream_51,ats,ES_26,ES_1168,779,1000,10320
4,Stream_52,ats,ES_26,ES_101,739,1000,15093
7,Stream_53,ats,ES_27,ES_1396,812,1000,18817
7,Stream_54,ats,ES_27,ES_1746,787,1000,12227
2,Stream_55,ats,ES_28,ES_1515,975,1000,16655
2,Stream_56,ats,ES_28,ES_443,725,500,12267
4,Stream_57,ats,ES_29,ES_1822,927,1000,7801
6,Stream_58,ats,ES_29,ES_11,756,500,8387
3,Stream_59,ats,ES_30,ES_280,691,1000,19044
1,Stream_60,ats,ES_30,ES_125,963,500,1069
1,Stream_61,ats,ES_31,ES_281,578,2000,1033
7,Stream_62,ats,ES_31,ES_535,538,1000,13776
0,Stream_63,ats,ES_32,ES_668,823,1000,6450
3,Stream_64,ats,ES_32,ES_278,599,500,3757
1,Stream_65,ats,ES_33,ES_497,948,500,11078
4,Stream_66,ats,ES_33,ES_1823,903,2000,11300
6,Stream_67,ats,ES_34,ES_612,618,1000,19089
4,Stream_68,ats,ES_34,ES_1152,905,500,12217
1,Stream_69,ats,ES_35,ES_1549,919,500,8701
3,Stream_70,ats,ES_35,ES_123,872,500,9129
5,Stream_71,ats,ES_36,ES_1575,698,2000,10777
2,Stream_72,ats,ES_36,ES_1220,654,1000,3380
2,Stream_73,ats,ES_37,ES_1602,1000,1000,13367
0,Stream_74,ats,ES_37,ES_1992,746,2000,17512
7,Stream_75,ats,ES_38,ES_1937,964,500,2543
2,Stream_76,ats,ES_38,ES_222,642,2000,12567
6,Stream_77,ats,ES_39,ES_306,577,500,9055
6,Stream_78,ats,ES_39,ES_672,624,500,8118
