SW,Switch_1,4
SW,Switch_2,5
SW,Switch_3,5
SW,Switch_4,5
SW,Switch_5,5
SW,Switch_6,5
SW,Switch_7,5
SW,Switch_8,5
SW,Switch_9,5
SW,Switch_10,5
SW,Switch_11,5
SW,Switch_12,4
SW,Switch_13,5
SW,Switch_14,6
SW,Switch_15,6
SW,Switch_16,6
SW,Switch_17,6
SW,Switch_18,6
SW,Switch_19,6
SW,Switch_20,6
SW,Switch_21,6
SW,Switch_22,6
SW,Switch_23,6
SW,Switch_24,5
SW,Switch_25,5
SW,Switch_26,6
SW,Switch_27,6
SW,Switch_28,6
SW,Switch_29,6
SW,Switch_30,6
SW,Switch_31,6
SW,Switch_32,6
SW,Switch_33,6
SW,Switch_34,6
SW,Switch_35,6
SW,Switch_36,5
SW,Switch_37,5
SW,Switch_38,6
SW,Switch_39,6
SW,Switch_40,6
SW,Switch_41,6
SW,Switch_42,6
SW,Switch_43,6
SW,Switch_44,6
SW,Switch_45,6
SW,Switch_46,6
SW,Switch_47,6
SW,Switch_48,5
SW,Switch_49,5
SW,Switch_50,6
SW,Switch_51,6
SW,Switch_52,6
SW,Switch_53,6
SW,Switch_54,6
SW,Switch_55,6
SW,Switch_56,6
SW,Switch_57,6
SW,Switch_58,6
SW,Switch_59,6
SW,Switch_60,5
SW,Switch_61,5
SW,Switch_62,6
SW,Switch_63,6
SW,Switch_64,6
SW,Switch_65,6
SW,Switch_66,6
SW,Switch_67,6
SW,Switch_68,6
SW,Switch_69,6
SW,Switch_70,6
SW,Switch_71,6
SW,Switch_72,5
SW,Switch_73,5
SW,Switch_74,6
SW,Switch_75,6
SW,Switch_76,6
SW,Switch_77,6
SW,Switch_78,6
SW,Switch_79,6
SW,Switch_80,6
SW,Switch_81,6
SW,Switch_82,6
SW,Switch_83,6
SW,Switch_84,5
SW,Switch_85,5
SW,Switch_86,6
SW,Switch_87,6
SW,Switch_88,6
SW,Switch_89,6
SW,Switch_90,6
SW,Switch_91,6
SW,Switch_92,6
SW,Switch_93,6
SW,Switch_94,6
SW,Switch_95,6
SW,Switch_96,5
SW,Switch_97,5
SW,Switch_98,6
SW,Switch_99,6
SW,Switch_100,6
SW,Switch_101,6
SW,Switch_102,6
SW,Switch_103,6
SW,Switch_104,6
SW,Switch_105,6
SW,Switch_106,6
SW,Switch_107,6
SW,Switch_108,5
SW,Switch_109,5
SW,Switch_110,6
SW,Switch_111,6
SW,Switch_112,6
SW,Switch_113,6
SW,Switch_114,6
SW,Switch_115,6
SW,Switch_116,6
SW,Switch_117,5
SW,Switch_118,5
SW,Switch_119,5
SW,Switch_120,4
SW,Switch_121,4
SW,Switch_122,5
SW,Switch_123,5
SW,Switch_124,5
SW,Switch_125,5
SW,Switch_126,5
SW,Switch_127,5
SW,Switch_128,4
ES,ES_1,1
ES,ES_2,1
ES,ES_3,1
ES,ES_4,1
ES,ES_5,1
ES,ES_6,1
ES,ES_7,1
ES,ES_8,1
ES,ES_9,1
ES,ES_10,1
ES,ES_11,1
ES,ES_12,1
ES,ES_13,1
ES,ES_14,1
ES,ES_15,1
ES,ES_16,1
ES,ES_17,1
ES,ES_18,1
ES,ES_19,1
ES,ES_20,1
ES,ES_21,1
ES,ES_22,1
ES,ES_23,1
ES,ES_24,1
ES,ES_25,1
ES,ES_26,1
ES,ES_27,1
ES,ES_28,1
ES,ES_29,1
ES,ES_30,1
ES,ES_31,1
ES,ES_32,1
ES,ES_33,1
ES,ES_34,1
ES,ES_35,1
ES,ES_36,1
ES,ES_37,1
ES,ES_38,1
ES,ES_39,1
ES,ES_40,1
ES,ES_41,1
ES,ES_42,1
ES,ES_43,1
ES,ES_44,1
ES,ES_45,1
ES,ES_46,1
ES,ES_47,1
ES,ES_48,1
ES,ES_49,1
ES,ES_50,1
ES,ES_51,1
ES,ES_52,1
ES,ES_53,1
ES,ES_54,1
ES,ES_55,1
ES,ES_56,1
ES,ES_57,1
ES,ES_58,1
ES,ES_59,1
ES,ES_60,1
ES,ES_61,1
ES,ES_62,1
ES,ES_63,1
ES,ES_64,1
ES,ES_65,1
ES,ES_66,1
ES,ES_67,1
ES,ES_68,1
ES,ES_69,1
ES,ES_70,1
ES,ES_71,1
ES,ES_72,1
ES,ES_73,1
ES,ES_74,1
ES,ES_75,1
ES,ES_76,1
ES,ES_77,1
ES,ES_78,1
ES,ES_79,1
ES,ES_80,1
ES,ES_81,1
ES,ES_82,1
ES,ES_83,1
ES,ES_84,1
ES,ES_85,1
ES,ES_86,1
ES,ES_87,1
ES,ES_88,1
ES,ES_89,1
ES,ES_90,1
ES,ES_91,1
ES,ES_92,1
ES,ES_93,1
ES,ES_94,1
ES,ES_95,1
ES,ES_96,1
ES,ES_97,1
ES,ES_98,1
ES,ES_99,1
ES,ES_100,1
ES,ES_101,1
ES,ES_102,1
ES,ES_103,1
ES,ES_104,1
ES,ES_105,1
ES,ES_106,1
ES,ES_107,1
ES,ES_108,1
ES,ES_109,1
ES,ES_110,1
ES,ES_111,1
ES,ES_112,1
ES,ES_113,1
ES,ES_114,1
ES,ES_115,1
ES,ES_116,1
ES,ES_117,1
ES,ES_118,1
ES,ES_119,1
ES,ES_120,1
ES,ES_121,1
ES,ES_122,1
ES,ES_123,1
ES,ES_124,1
ES,ES_125,1
ES,ES_126,1
ES,ES_127,1
ES,ES_128,1
ES,ES_129,1
ES,ES_130,1
ES,ES_131,1
ES,ES_132,1
ES,ES_133,1
ES,ES_134,1
ES,ES_135,1
ES,ES_136,1
ES,ES_137,1
ES,ES_138,1
ES,ES_139,1
ES,ES_140,1
ES,ES_141,1
ES,ES_142,1
ES,ES_143,1
ES,ES_144,1
ES,ES_145,1
ES,ES_146,1
ES,ES_147,1
ES,ES_148,1
ES,ES_149,1
ES,ES_150,1
ES,ES_151,1
ES,ES_152,1
ES,ES_153,1
ES,ES_154,1
ES,ES_155,1
ES,ES_156,1
ES,ES_157,1
ES,ES_158,1
ES,ES_159,1
ES,ES_160,1
ES,ES_161,1
ES,ES_162,1
ES,ES_163,1
ES,ES_164,1
ES,ES_165,1
ES,ES_166,1
ES,ES_167,1
ES,ES_168,1
ES,ES_169,1
ES,ES_170,1
ES,ES_171,1
ES,ES_172,1
ES,ES_173,1
ES,ES_174,1
ES,ES_175,1
ES,ES_176,1
ES,ES_177,1
ES,ES_178,1
ES,ES_179,1
ES,ES_180,1
ES,ES_181,1
ES,ES_182,1
ES,ES_183,1
ES,ES_184,1
ES,ES_185,1
ES,ES_186,1
ES,ES_187,1
ES,ES_188,1
ES,ES_189,1
ES,ES_190,1
ES,ES_191,1
ES,ES_192,1
ES,ES_193,1
ES,ES_194,1
ES,ES_195,1
ES,ES_196,1
ES,ES_197,1
ES,ES_198,1
ES,ES_199,1
ES,ES_200,1
ES,ES_201,1
ES,ES_202,1
ES,ES_203,1
ES,ES_204,1
ES,ES_205,1
ES,ES_206,1
ES,ES_207,1
ES,ES_208,1
ES,ES_209,1
ES,ES_210,1
ES,ES_211,1
ES,ES_212,1
ES,ES_213,1
ES,ES_214,1
ES,ES_215,1
ES,ES_216,1
ES,ES_217,1
ES,ES_218,1
ES,ES_219,1
ES,ES_220,1
ES,ES_221,1
ES,ES_222,1
ES,ES_223,1
ES,ES_224,1
ES,ES_225,1
ES,ES_226,1
ES,ES_227,1
ES,ES_228,1
ES,ES_229,1
ES,ES_230,1
ES,ES_231,1
ES,ES_232,1
ES,ES_233,1
ES,ES_234,1
ES,ES_235,1
ES,ES_236,1
ES,ES_237,1
ES,ES_238,1
ES,ES_239,1
ES,ES_240,1
ES,ES_241,1
ES,ES_242,1
ES,ES_243,1
ES,ES_244,1
ES,ES_245,1
ES,ES_246,1
ES,ES_247,1
ES,ES_248,1
ES,ES_249,1
ES,ES_250,1
ES,ES_251,1
ES,ES_252,1
ES,ES_253,1
ES,ES_254,1
ES,ES_255,1
ES,ES_256,1
LINK,Link_1,ES_1,1,Switch_1,1
LINK,Link_2,ES_2,1,Switch_1,2
LINK,Link_3,ES_3,1,Switch_2,1
LINK,Link_4,ES_4,1,Switch_2,2
LINK,Link_5,ES_5,1,Switch_3,1
LINK,Link_6,ES_6,1,Switch_3,2
LINK,Link_7,ES_7,1,Switch_4,1
LINK,Link_8,ES_8,1,Switch_4,2
LINK,Link_9,ES_9,1,Switch_5,1
LINK,Link_10,ES_10,1,Switch_5,2
LINK,Link_11,ES_11,1,Switch_6,1
LINK,Link_12,ES_12,1,Switch_6,2
LINK,Link_13,ES_13,1,Switch_7,1
LINK,Link_14,ES_14,1,Switch_7,2
LINK,Link_15,ES_15,1,Switch_8,1
LINK,Link_16,ES_16,1,Switch_8,2
LINK,Link_17,ES_17,1,Switch_9,1
LINK,Link_18,ES_18,1,Switch_9,2
LINK,Link_19,ES_19,1,Switch_10,1
LINK,Link_20,ES_20,1,Switch_10,2
LINK,Link_21,ES_21,1,Switch_11,1
LINK,Link_22,ES_22,1,Switch_11,2
LINK,Link_23,ES_23,1,Switch_12,1
