7,Stream_1,ats,ES_1,ES_1480,878,500,8823
5,Stream_2,ats,ES_1,ES_1878,905,2000,14726
1,Stream_3,ats,ES_1,ES_690,703,1000,8554
4,Stream_4,ats,ES_1,ES_1924,770,500,15295
4,Stream_5,ats,ES_2,ES_545,767,500,12600
3,Stream_6,ats,ES_2,ES_1042,738,2000,11402
5,Stream_7,ats,ES_2,ES_1746,649,500,7481
6,Stream_8,ats,ES_2,ES_130,528,500,1942
5,Stream_9,ats,ES_3,ES_652,621,1000,11611
2,Stream_10,ats,ES_3,ES_132,759,1000,11221
6,Stream_11,ats,ES_3,ES_1794,705,1000,8012
5,Stream_12,ats,ES_3,ES_1038,865,1000,12465
2,Stream_13,ats,ES_4,ES_1186,984,2000,9119
3,Stream_14,ats,ES_4,ES_1808,799,2000,3598
1,Stream_15,ats,ES_4,ES_1908,569,500,6303
0,Stream_16,ats,ES_4,ES_1320,587,1000,2592
2,Stream_17,ats,ES_5,ES_159,647,500,8728
2,Stream_18,ats,ES_5,ES_843,667,500,13618
7,Stream_19,ats,ES_5,ES_872,688,1000,18777
0,Stream_20,ats,ES_5,ES_416,802,500,18104
6,Stream_21,ats,ES_6,ES_1713,794,500,18665
4,Stream_22,ats,ES_6,ES_631,629,1000,5879
6,Stream_23,ats,ES_6,ES_156,843,2000,6732
5,Stream_24,ats,ES_6,ES_1894,782,2000,14726
2,Stream_25,ats,ES_7,ES_359,657,500,6556
0,Stream_26,ats,ES_7,ES_791,677,1000,17426
1,Stream_27,ats,ES_7,ES_1135,760,2000,10016
3,Stream_28,ats,ES_7,ES_1090,622,2000,12586
7,Stream_29,ats,ES_8,ES_1869,925,500,5224
5,Stream_30,ats,ES_8,ES_1859,515,2000,7387
6,Stream_31,ats,ES_8,ES_652,531,500,18853
2,Stream_32,ats,ES_8,ES_306,556,500,3679
2,Stream_33,ats,ES_9,ES_2044,676,500,12824
1,Stream_34,ats,ES_9,ES_217,779,1000,3639
5,Stream_35,ats,ES_9,ES_1574,928,2000,18785
4,Stream_36,ats,ES_9,ES_1283,502,500,14388
2,Stream_37,ats,ES_10,ES_1844,736,2000,10348
2,Stream_38,ats,ES_10,ES_1353,690,1000,7562
6,Stream_39,ats,ES_10,ES_1710,573,1000,4599
1,Stream_40,ats,ES_10,ES_1468,946,2000,17456
4,Stream_41,ats,ES_11,ES_1895,548,500,4552
3,Stream_42,ats,ES_11,ES_215,742,2000,8625
7,Stream_43,ats,ES_11,ES_693,866,2000,8423
7,Stream_44,ats,ES_11,ES_368,838,2000,10798
1,Stream_45,ats,ES_12,ES_2044,772,2000,13980
1,Stream_46,ats,ES_12,ES_136,949,2000,9566
2,Stream_47,ats,ES_12,ES_2045,868,500,18019
0,Stream_48,ats,ES_12,ES_1399,636,1000,6527
4,Stream_49,ats,ES_13,ES_196,809,500,9658
3,Stream_50,ats,ES_13,ES_965,597,2000,7439
2,Stream_51,ats,ES_13,ES_1517,930,2000,13775
0,Stream_52,ats,ES_13,ES_1182,555,1000,7717
6,Stream_53,ats,ES_14,ES_1856,801,2000,3215
0,Stream_54,ats,ES_14,ES_1366,501,500,4450
5,Stream_55,ats,ES_14,ES_202,781,2000,17289
0,Stream_56,ats,ES_14,ES_1100,772,1000,1270
