4,Stream_1,ats,ES_1,ES_232,789,1000,12055
2,Stream_2,ats,ES_1,ES_1173,864,1000,6100
1,Stream_3,ats,ES_1,ES_1737,605,2000,16542
4,Stream_4,ats,ES_1,ES_1226,741,500,2909
0,Stream_5,ats,ES_2,ES_320,820,2000,3176
0,Stream_6,ats,ES_2,ES_923,695,500,2500
5,Stream_7,ats,ES_2,ES_1372,978,2000,15719
7,Stream_8,ats,ES_2,ES_1712,724,1000,7239
6,Stream_9,ats,ES_3,ES_656,535,2000,2710
3,Stream_10,ats,ES_3,ES_1801,679,2000,5975
4,Stream_11,ats,ES_3,ES_1116,898,1000,3280
4,Stream_12,ats,ES_3,ES_958,814,1000,5395
2,Stream_13,ats,ES_4,ES_926,923,500,11884
1,Stream_14,ats,ES_4,ES_469,660,500,12390
4,Stream_15,ats,ES_4,ES_686,815,500,4327
0,Stream_16,ats,ES_4,ES_1473,640,500,18905
0,Stream_17,ats,ES_5,ES_1895,500,500,6863
4,Stream_18,ats,ES_5,ES_23,723,1000,13414
2,Stream_19,ats,ES_5,ES_405,993,2000,14976
7,Stream_20,ats,ES_5,ES_685,663,500,14035
2,Stream_21,ats,ES_6,ES_1364,529,1000,2311
0,Stream_22,ats,ES_6,ES_758,526,500,15435
4,Stream_23,ats,ES_6,ES_1170,851,500,5724
4,Stream_24,ats,ES_6,ES_1604,621,500,8753
4,Stream_25,ats,ES_7,ES_369,821,500,12725
2,Stream_26,ats,ES_7,ES_339,849,500,14680
5,Stream_27,ats,ES_7,ES_1754,660,1000,7495
1,Stream_28,ats,ES_7,ES_1517,854,1000,19470
2,Stream_29,ats,ES_8,ES_353,665,500,15792
4,Stream_30,ats,ES_8,ES_1304,989,500,11399
1,Stream_31,ats,ES_8,ES_222,619,500,14619
2,Stream_32,ats,ES_8,ES_1614,926,1000,4570
0,Stream_33,ats,ES_9,ES_2012,723,500,9826
3,Stream_34,ats,ES_9,ES_2028,632,1000,17806
0,Stream_35,ats,ES_9,ES_1390,813,500,16317
0,Stream_36,ats,ES_9,ES_1828,977,2000,8695
4,Stream_37,ats,ES_10,ES_745,512,500,15390
2,Stream_38,ats,ES_10,ES_602,837,2000,15878
5,Stream_39,ats,ES_10,ES_140,567,2000,3457
6,Stream_40,ats,ES_10,ES_538,514,500,16587
1,Stream_41,ats,ES_11,ES_2033,756,1000,4342
7,Stream_42,ats,ES_11,ES_245,780,1000,15719
3,Stream_43,ats,ES_11,ES_205,953,1000,7315
7,Stream_44,ats,ES_11,ES_1894,987,500,6736
2,Stream_45,ats,ES_12,ES_755,698,1000,11723
5,Stream_46,ats,ES_12,ES_1433,881,2000,13811
3,Stream_47,ats,ES_12,ES_271,589,1000,2872
6,Stream_48,ats,ES_12,ES_565,802,500,15175
2,Stream_49,ats,ES_13,ES_305,964,1000,16151
7,Stream_50,ats,ES_13,ES_2029,910,2000,12313
0,Stream_51,ats,ES_13,ES_364,844,2000,9486
7,Stream_52,ats,ES_13,ES_378,760,2000,16182
0,Stream_53,ats,ES_14,ES_896,590,2000,12265
7,Stream_54,ats,ES_14,ES_464,539,1000,10195
3,Stream_55,ats,ES_14,ES_1337,867,500,5825
1,Stream_56,ats,ES_14,ES_793,919,2000,9704
2,Stream_57,ats,ES_15,ES_1875,506,500,8304
1,Stream_58,ats,ES_15,ES_696,913,2000,12178
5,Stream_59,ats,ES_15,ES_1969,548,500,18247
6,Stream_60,ats,ES_15,ES_1160,793,2000,13702
0,Stream_61,ats,ES_16,ES_979,858,2000,11576
3,Stream_62,ats,ES_16,ES_492,860,500,12213
2,Stream_63,ats,ES_16,ES_1398,985,1000,12058
3,Stream_64,ats,ES_16,ES_1594,769,1000,6277
6,Stream_65,ats,ES_17,ES_1821,897,2000,5830
6,Stream_66,ats,ES_17,ES_273,526,1000,16498
5,Stream_67,ats,ES_17,ES_1660,516,2000,5943
1,Stream_68,ats,ES_17,ES_1344,733,500,19721
1,Stream_69,ats,ES_18,ES_1600,934,2000,18322
7,Stream_70,ats,ES_18,ES_535,591,500,10594
3,Stream_71,ats,ES_18,ES_1346,829,500,1585
2,Stream_72,ats,ES_18,ES_1044,692,1000,6373
6,Stream_73,ats,ES_19,ES_1542,643,2000,8934
5,Stream_74,ats,ES_19,ES_1842,701,1000,14148
2,Stream_75,ats,ES_19,ES_722,749,500,11189
1,Stream_76,ats,ES_19,ES_1942,984,1000,12036
6,Stream_77,ats,ES_20,ES_1160,954,1000,5865
7,Stream_78,ats,ES_20,ES_1770,972,1000,17599
7,Stream_79,ats,ES_20,ES_481,767,1000,12336
4,Stream_80,ats,ES_20,ES_318,841,2000,4918
6,Stream_81,ats,ES_21,ES_1447,834,2000,18183
4,Stream_82,ats,ES_21,ES_603,711,2000,10991
4,Stream_83,ats,ES_21,ES_578,663,500,13226
3,Stream_84,ats,ES_21,ES_1560,902,2000,3327
0,Stream_85,ats,ES_22,ES_762,808,2000,5983
1,Stream_86,ats,ES_22,ES_96,975,1000,16380
1,Stream_87,ats,ES_22,ES_214,996,2000,5716
5,Stream_88,ats,ES_22,ES_1706,796,500,18963
7,Stream_89,ats,ES_23,ES_715,932,500,9774
7,Stream_90,ats,ES_23,ES_386,659,1000,19575
7,Stream_91,ats,ES_23,ES_1388,857,500,11903
2,Stream_92,ats,ES_23,ES_907,528,2000,18830
2,Stream_93,ats,ES_24,ES_790,760,1000,12510
5,Stream_94,ats,ES_24,ES_1817,856,500,14177
4,Stream_95,ats,ES_24,ES_43,672,500,9785
2,Stream_96,ats,ES_24,ES_804,852,1000,16205
3,Stream_97,ats,ES_25,ES_2022,612,2000,9460
2,Stream_98,ats,ES_25,ES_1062,739,1000,19695
6,Stream_99,ats,ES_25,ES_170,676,1000,11004
7,Stream_100,ats,ES_25,ES_1763,577,500,18897
2,Stream_101,ats,ES_26,ES_1361,896,1000,15372
0,Stream_102,ats,ES_26,ES_1342,566,2000,3926
6,Stream_103,ats,ES_26,ES_705,694,500,15368
2,Stream_104,ats,ES_26,ES_300,986,2000,10283
6,Stream_105,ats,ES_27,ES_1678,766,1000,6870
0,Stream_106,ats,ES_27,ES_835,670,1000,17578
0,Stream_107,ats,ES_27,ES_41,838,2000,6085
1,Stream_108,ats,ES_27,ES_775,691,500,2747
4,Stream_109,ats,ES_28,ES_837,572,500,6801
7,Stream_110,ats,ES_28,ES_1550,622,500,7156
1,Stream_111,ats,ES_28,ES_1370,997,1000,14008
0,Stream_112,ats,ES_28,ES_752,805,1000,5953
3,Stream_113,ats,ES_29,ES_435,986,1000,3787
7,Stream_114,ats,ES_29,ES_1650,986,1000,6745
5,Stream_115,ats,ES_29,ES_1254,972,500,5206
3,Stream_116,ats,ES_29,ES_159,816,2000,8070
1,Stream_117,ats,ES_30,ES_1032,856,500,19668
5,Stream_118,ats,ES_30,ES_1386,508,2000,4392
5,Stream_119,ats,ES_30,ES_421,955,2000,17948
4,Stream_120,ats,ES_30,ES_1872,615,500,9376
0,Stream_121,ats,ES_31,ES_947,824,2000,16194
4,Stream_122,ats,ES_31,ES_305,950,2000,1390
2,Stream_123,ats,ES_31,ES_502,579,1000,12187
0,Stream_124,ats,ES_31,ES_1089,597,1000,16298
3,Stream_125,ats,ES_32,ES_711,915,2000,19271
3,Stream_126,ats,ES_32,ES_865,877,500,2389
2,Stream_127,ats,ES_32,ES_1139,881,2000,17716
1,Stream_128,ats,ES_32,ES_297,953,500,18564
2,Stream_129,ats,ES_33,ES_104,783,2000,6828
0,Stream_130,ats,ES_33,ES_1965,606,2000,19283
6,Stream_131,ats,ES_33,ES_1581,847,1000,2891
1,Stream_132,ats,ES_33,ES_1133,649,500,18076
2,Stream_133,ats,ES_34,ES_548,710,2000,19523
7,Stream_134,ats,ES_34,ES_555,905,1000,9341
4,Stream_135,ats,ES_34,ES_658,616,2000,4170
1,Stream_136,ats,ES_34,ES_496,740,2000,5144
7,Stream_137,ats,ES_35,ES_604,844,1000,11814
6,Stream_138,ats,ES_35,ES_255,794,2000,19107
6,Stream_139,ats,ES_35,ES_2009,927,2000,13913
5,Stream_140,ats,ES_35,ES_1750,856,500,9063
2,Stream_141,ats,ES_36,ES_879,747,500,2800
0,Stream_142,ats,ES_36,ES_1099,930,1000,13668
1,Stream_143,ats,ES_36,ES_679,814,2000,2014
2,Stream_144,ats,ES_36,ES_1620,993,500,3102
6,Stream_145,ats,ES_37,ES_1652,995,500,13953
1,Stream_146,ats,ES_37,ES_940,569,2000,19057
7,Stream_147,ats,ES_37,ES_1439,822,500,3430
2,Stream_148,ats,ES_37,ES_204,597,1000,5604
1,Stream_149,ats,ES_38,ES_1242,730,500,8782
1,Stream_150,ats,ES_38,ES_1121,613,500,1611
5,Stream_151,ats,ES_38,ES_192,510,2000,7027
7,Stream_152,ats,ES_38,ES_1573,958,1000,19030
2,Stream_153,ats,ES_39,ES_1363,821,1000,9803
7,Stream_154,ats,ES_39,ES_431,539,500,17484
1,Stream_155,ats,ES_39,ES_1551,640,500,15952
0,Stream_156,ats,ES_39,ES_952,505,500,19068
5,Stream_157,ats,ES_40,ES_459,576,500,10023
4,Stream_158,ats,ES_40,ES_563,653,1000,1125
7,Stream_159,ats,ES_40,ES_232,804,500,4640
5,Stream_160,ats,ES_40,ES_1304,525,2000,13340
3,Stream_161,ats,ES_41,ES_381,710,2000,14240
5,Stream_162,ats,ES_41,ES_156,615,1000,16155
1,Stream_163,ats,ES_41,ES_1425,956,2000,17721
6,Stream_164,ats,ES_41,ES_2024,651,1000,10735
2,Stream_165,ats,ES_42,ES_1375,771,2000,8455
7,Stream_166,ats,ES_42,ES_1987,774,1000,12173
2,Stream_167,ats,ES_42,ES_119,551,2000,13715
0,Stream_168,ats,ES_42,ES_1987,989,500,8447
0,Stream_169,ats,ES_43,ES_1375,946,1000,17162
2,Stream_170,ats,ES_43,ES_1834,721,2000,10449
6,Stream_171,ats,ES_43,ES_97,901,2000,5421
3,Stream_172,ats,ES_43,ES_1832,623,1000,16179
3,Stream_173,ats,ES_44,ES_1878,988,1000,3756
0,Stream_174,ats,ES_44,ES_579,877,1000,9789
6,Stream_175,ats,ES_44,ES_1958,619,2000,10685
0,Stream_176,ats,ES_44,ES_801,616,2000,3445
2,Stream_177,ats,ES_45,ES_582,545,1000,2916
6,Stream_178,ats,ES_45,ES_909,970,1000,2089
6,Stream_179,ats,ES_45,ES_1075,829,500,10514
0,Stream_180,ats,ES_45,ES_945,710,500,15760
1,Stream_181,ats,ES_46,ES_343,674,2000,13283
2,Stream_182,ats,ES_46,ES_1944,701,500,13511
6,Stream_183,ats,ES_46,ES_1821,855,1000,9328
5,Stream_184,ats,ES_46,ES_1147,803,1000,15634
1,Stream_185,ats,ES_47,ES_343,529,500,15383
3,Stream_186,ats,ES_47,ES_236,564,2000,19190
1,Stream_187,ats,ES_47,ES_454,580,500,13836
6,Stream_188,ats,ES_47,ES_1027,756,1000,1897
0,Stream_189,ats,ES_48,ES_251,533,1000,19580
3,Stream_190,ats,ES_48,ES_2017,861,500,18628
1,Stream_191,ats,ES_48,ES_1331,811,1000,9827
5,Stream_192,ats,ES_48,ES_1647,878,1000,12056
4,Stream_193,ats,ES_49,ES_1429,502,1000,11672
2,Stream_194,ats,ES_49,ES_841,745,2000,19163
6,Stream_195,ats,ES_49,ES_965,758,1000,17228
0,Stream_196,ats,ES_49,ES_1652,741,1000,17241
5,Stream_197,ats,ES_50,ES_1165,557,2000,17290
0,Stream_198,ats,ES_50,ES_1624,597,2000,15924
4,Stream_199,ats,ES_50,ES_1767,609,500,19079
4,Stream_200,ats,ES_50,ES_811,526,2000,9668
0,Stream_201,ats,ES_51,ES_1363,567,500,17808
2,Stream_202,ats,ES_51,ES_422,917,1000,17089
0,Stream_203,ats,ES_51,ES_2040,838,2000,19305
0,Stream_204,ats,ES_51,ES_490,692,2000,4735
2,Stream_205,ats,ES_52,ES_224,841,1000,16102
5,Stream_206,ats,ES_52,ES_100,857,2000,19275
7,Stream_207,ats,ES_52,ES_597,584,500,18183
1,Stream_208,ats,ES_52,ES_1513,602,1000,7031
2,Stream_209,ats,ES_53,ES_1655,866,2000,10465
1,Stream_210,ats,ES_53,ES_867,507,500,13082
3,Stream_211,ats,ES_53,ES_1600,916,500,3569
6,Stream_212,ats,ES_53,ES_379,728,1000,11890
4,Stream_213,ats,ES_54,ES_1649,598,1000,16176
4,Stream_214,ats,ES_54,ES_618,789,2000,10754
5,Stream_215,ats,ES_54,ES_2021,624,2000,12071
1,Stream_216,ats,ES_54,ES_302,739,2000,17594
4,Stream_217,ats,ES_55,ES_1093,710,2000,4578
4,Stream_218,ats,ES_55,ES_551,773,500,13024
5,Stream_219,ats,ES_55,ES_1016,895,2000,15482
7,Stream_220,ats,ES_55,ES_949,920,2000,12178
0,Stream_221,ats,ES_56,ES_605,710,500,9021
6,Stream_222,ats,ES_56,ES_485,560,2000,8023
3,Stream_223,ats,ES_56,ES_228,628,1000,4452
0,Stream_224,ats,ES_56,ES_107,670,1000,9894
4,Stream_225,ats,ES_57,ES_762,572,500,4758
1,Stream_226,ats,ES_57,ES_1358,659,1000,5480
1,Stream_227,ats,ES_57,ES_401,857,1000,6558
2,Stream_228,ats,ES_57,ES_621,571,1000,8717
1,Stream_229,ats,ES_58,ES_605,910,500,4660
7,Stream_230,ats,ES_58,ES_1948,965,500,17451
7,Stream_231,ats,ES_58,ES_139,771,2000,2435
6,Stream_232,ats,ES_58,ES_645,982,2000,15092
5,Stream_233,ats,ES_59,ES_1163,627,2000,10803
4,Stream_234,ats,ES_59,ES_764,790,2000,10452
0,Stream_235,ats,ES_59,ES_807,995,2000,13138
0,Stream_236,ats,ES_59,ES_809,585,2000,5230
4,Stream_237,ats,ES_60,ES_12,908,2000,18837
5,Stream_238,ats,ES_60,ES_1825,765,500,13698
7,Stream_239,ats,ES_60,ES_1738,613,500,1275
