5,Stream_1,ats,ES_1,ES_1766,612,500,19196
3,Stream_2,ats,ES_1,ES_732,744,2000,7327
1,Stream_3,ats,ES_1,ES_1373,865,500,1787
7,Stream_4,ats,ES_1,ES_1078,911,500,2866
0,Stream_5,ats,ES_2,ES_675,786,1000,1924
1,Stream_6,ats,ES_2,ES_915,801,1000,2274
2,Stream_7,ats,ES_2,ES_251,603,1000,15686
6,Stream_8,ats,ES_2,ES_1716,856,500,1687
4,Stream_9,ats,ES_3,ES_818,921,500,19074
3,Stream_10,ats,ES_3,ES_1014,716,500,1652
2,Stream_11,ats,ES_3,ES_1554,740,1000,8519
5,Stream_12,ats,ES_3,ES_17,599,2000,14262
5,Stream_13,ats,ES_4,ES_106,517,2000,7438
7,Stream_14,ats,ES_4,ES_1127,978,1000,13111
6,Stream_15,ats,ES_4,ES_852,758,500,2136
4,Stream_16,ats,ES_4,ES_1745,658,1000,12650
2,Stream_17,ats,ES_5,ES_148,783,2000,15498
2,Stream_18,ats,ES_5,ES_704,884,1000,12445
5,Stream_19,ats,ES_5,ES_797,896,1000,1307
0,Stream_20,ats,ES_5,ES_1382,933,2000,10451
2,Stream_21,ats,ES_6,ES_1994,794,2000,4276
1,Stream_22,ats,ES_6,ES_1034,586,500,17418
2,Stream_23,ats,ES_6,ES_526,823,1000,3242
1,Stream_24,ats,ES_6,ES_1428,808,2000,14180
6,Stream_25,ats,ES_7,ES_1212,794,2000,1495
7,Stream_26,ats,ES_7,ES_450,635,1000,1105
5,Stream_27,ats,ES_7,ES_189,999,1000,4033
2,Stream_28,ats,ES_7,ES_13,896,1000,15286
4,Stream_29,ats,ES_8,ES_1306,501,500,13958
3,Stream_30,ats,ES_8,ES_27,948,500,1193
0,Stream_31,ats,ES_8,ES_921,706,500,15941
3,Stream_32,ats,ES_8,ES_770,832,1000,14102
5,Stream_33,ats,ES_9,ES_698,688,1000,4682
3,Stream_34,ats,ES_9,ES_1009,600,500,3541
3,Stream_35,ats,ES_9,ES_1039,510,1000,6006
5,Stream_36,ats,ES_9,ES_1842,798,500,11817
0,Stream_37,ats,ES_10,ES_1139,791,1000,14847
5,Stream_38,ats,ES_10,ES_327,663,2000,6422
1,Stream_39,ats,ES_10,ES_1444,733,1000,5034
4,Stream_40,ats,ES_10,ES_975,732,1000,15492
7,Stream_41,ats,ES_11,ES_728,569,2000,6591
7,Stream_42,ats,ES_11,ES_383,667,1000,1228
7,Stream_43,ats,ES_11,ES_102,554,1000,16360
4,Stream_44,ats,ES_11,ES_801,555,1000,4454
7,Stream_45,ats,ES_12,ES_1,583,500,3056
2,Stream_46,ats,ES_12,ES_1291,755,1000,12522
4,Stream_47,ats,ES_12,ES_443,548,1000,13598
0,Stream_48,ats,ES_12,ES_682,559,2000,7885
3,Stream_49,ats,ES_13,ES_1504,677,500,5703
2,Stream_50,ats,ES_13,ES_1298,903,2000,19286
3,Stream_51,ats,ES_13,ES_1125,981,2000,19706
3,Stream_52,ats,ES_13,ES_1508,814,500,11856
7,Stream_53,ats,ES_14,ES_1345,623,1000,2599
7,Stream_54,ats,ES_14,ES_286,993,2000,2696
1,Stream_55,ats,ES_14,ES_794,925,500,19140
7,Stream_56,ats,ES_14,ES_165,543,1000,15607
6,Stream_57,ats,ES_15,ES_174,860,2000,3873
5,Stream_58,ats,ES_15,ES_320,665,1000,13416
7,Stream_59,ats,ES_15,ES_1767,923,2000,7036
6,Stream_60,ats,ES_15,ES_1240,711,2000,3218
2,Stream_61,ats,ES_16,ES_1535,798,500,13455
2,Stream_62,ats,ES_16,ES_371,614,2000,4364
7,Stream_63,ats,ES_16,ES_1759,846,2000,4558
1,Stream_64,ats,ES_16,ES_2046,833,500,11003
4,Stream_65,ats,ES_17,ES_1762,816,2000,8047
4,Stream_66,ats,ES_17,ES_1365,577,2000,7183
4,Stream_67,ats,ES_17,ES_846,617,500,19643
6,Stream_68,ats,ES_17,ES_927,837,1000,13438
5,Stream_69,ats,ES_18,ES_1513,745,1000,15737
0,Stream_70,ats,ES_18,ES_1186,943,500,8432
4,Stream_71,ats,ES_18,ES_882,939,2000,1044
2,Stream_72,ats,ES_18,ES_1517,806,1000,2076
5,Stream_73,ats,ES_19,ES_1282,508,2000,7564
1,Stream_74,ats,ES_19,ES_1609,591,1000,6326
